Time,Event context,Component,Event name,Description,Origin,IP address
"31/01/17, 13:17",File: Упражнение 1,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '731'.,web,95.43.1.92
"31/01/17, 13:16",File: Динамично управление на памет - лоши и добри страни,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1296'.,web,95.43.1.92
"31/01/17, 13:16",File: Generics (генетични типове) .Lambda expressions в C# и C++. Паралелни конструктори в С++,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1586'.,web,95.43.1.92
"31/01/17, 13:16",File: Software contractions,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1622'.,web,95.43.1.92
"31/01/17, 13:16",File: CASE Study  – програмна система за плащане (реализация  с обекти),File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '3731'.,web,95.43.1.92
"31/01/17, 13:16",Course: Програмни езици,System,Course viewed,The user with id '5620' viewed the course with id '49'.,web,95.43.1.92
"31/01/17, 13:16",File: Лекция SOLID,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '3684'.,web,95.43.1.92
"31/01/17, 13:12",File: Архив задачи,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '2850'.,web,95.43.1.92
"31/01/17, 13:11",File: Демонстрация от лекции,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '3615'.,web,95.43.1.92
"31/01/17, 13:11",File: Демонстрация от лекции,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '3615'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция 10,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1949'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция 9,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1590'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция 8,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1589'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция 7,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1588'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция 6,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1587'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция 5,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1579'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция 4,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '1578'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция  3,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '710'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция 2,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '709'.,web,95.43.1.92
"31/01/17, 13:10",File: Лекция 1,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '708'.,web,95.43.1.92
"31/01/17, 13:10",Course: Програмни езици,System,Course viewed,The user with id '5620' viewed the course with id '49'.,web,95.43.1.92
"31/01/17, 12:26",Course: Програмни езици,System,Course viewed,The user with id '5488' viewed the course with id '49'.,web,95.111.19.253
"31/01/17, 12:11",File: Лекция 1,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '708'.,web,77.70.26.167
"31/01/17, 12:11",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"31/01/17, 12:06",File: Упражнение 1,File,Course module viewed,The user with id '5488' viewed the 'resource' activity with course module id '731'.,web,95.111.19.253
"31/01/17, 12:06",Course: Програмни езици,System,Course viewed,The user with id '5488' viewed the course with id '49'.,web,95.111.19.253
"31/01/17, 12:05",File: Упражнение 1,File,Course module viewed,The user with id '5488' viewed the 'resource' activity with course module id '731'.,web,95.111.19.253
"31/01/17, 12:05",Course: Програмни езици,System,Course viewed,The user with id '5488' viewed the course with id '49'.,web,95.111.19.253
"31/01/17, 11:56",File: Конспект 2015-2016,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '3732'.,web,77.70.26.167
"31/01/17, 11:56",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"31/01/17, 11:49",Other,File,Course module viewed,The user with id '5464' viewed the 'resource' activity with course module id '4369'.,web,84.242.168.87
"31/01/17, 11:47",Course: Програмни езици,System,Course viewed,The user with id '5464' viewed the course with id '49'.,web,84.242.168.87
"31/01/17, 11:27",File: Лекция 1,File,Course module viewed,The user with id '5493' viewed the 'resource' activity with course module id '708'.,web,213.130.73.26
"31/01/17, 11:27",Course: Програмни езици,System,Course viewed,The user with id '5493' viewed the course with id '49'.,web,213.130.73.26
"31/01/17, 09:49",Course: Програмни езици,System,Course viewed,The user with id '5526' viewed the course with id '49'.,web,46.10.176.6
"30/01/17, 23:12",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 23:12",File: Лекция 2,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '709'.,web,77.70.26.161
"30/01/17, 23:11",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 22:45",File: Лекция 1,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '708'.,web,77.70.26.161
"30/01/17, 22:45",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 22:45",File: Упражнение 1,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '731'.,web,77.70.26.161
"30/01/17, 22:45",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 22:45",File: Конспект 2015-2016,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '3732'.,web,77.70.26.161
"30/01/17, 22:45",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 22:44",File: Лекция 1,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '708'.,web,77.70.26.161
"30/01/17, 22:44",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 22:44",File: Лекция 2,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '709'.,web,77.70.26.161
"30/01/17, 22:44",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 22:36",File: Лекция 1,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '708'.,web,77.70.26.161
"30/01/17, 22:36",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 22:34",File: Упражнение 1,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '731'.,web,77.70.26.161
"30/01/17, 22:31",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 22:31",File: Упражнение 1,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '731'.,web,77.70.26.161
"30/01/17, 22:31",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 21:55",File: Конспект 2015-2016,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '3732'.,web,77.70.26.161
"30/01/17, 21:55",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.161
"30/01/17, 20:12",File: Конспект 2015-2016,File,Course module viewed,The user with id '5509' viewed the 'resource' activity with course module id '3732'.,web,78.90.130.210
"30/01/17, 20:12",Course: Програмни езици,System,Course viewed,The user with id '5509' viewed the course with id '49'.,web,78.90.130.210
"30/01/17, 20:12",File: Конспект 2014-2015,File,Course module viewed,The user with id '5509' viewed the 'resource' activity with course module id '3227'.,web,78.90.130.210
"30/01/17, 20:12",Course: Програмни езици,System,Course viewed,The user with id '5509' viewed the course with id '49'.,web,78.90.130.210
"30/01/17, 20:11",File: Конспект 2013-2014,File,Course module viewed,The user with id '5509' viewed the 'resource' activity with course module id '2497'.,web,78.90.130.210
"30/01/17, 20:10",Course: Програмни езици,System,Course viewed,The user with id '5509' viewed the course with id '49'.,web,78.90.130.210
"30/01/17, 20:00",File: Списък курсови задачи,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1084'.,web,89.25.28.8
"30/01/17, 20:00",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 19:59",Other,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '4369'.,web,78.90.50.206
"30/01/17, 19:59",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:58",File: Конспект 2015-2016,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '3732'.,web,78.90.50.206
"30/01/17, 19:58",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:58",File: Лекция SOLID,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '3684'.,web,78.90.50.206
"30/01/17, 19:58",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:58",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:58",File: Лекция 10,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '1949'.,web,78.90.50.206
"30/01/17, 19:58",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:58",File: Лекция 8,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '1589'.,web,78.90.50.206
"30/01/17, 19:58",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:58",File: Лекция  3,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '710'.,web,78.90.50.206
"30/01/17, 19:58",File: Лекция  3,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '710'.,web,78.90.50.206
"30/01/17, 19:58",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:58",File: Лекция 2,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '709'.,web,78.90.50.206
"30/01/17, 19:58",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:58",File: Лекция 1,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '708'.,web,78.90.50.206
"30/01/17, 19:57",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:57",File: Упражнение 5,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '735'.,web,78.90.50.206
"30/01/17, 19:57",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:57",File: Примерна задача за изпит,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '905'.,web,78.90.50.206
"30/01/17, 19:57",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:57",File: Конспект 2015-2016,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '3732'.,web,78.90.50.206
"30/01/17, 19:56",File: Generics (генетични типове) .Lambda expressions в C# и C++. Паралелни конструктори в С++,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '1586'.,web,78.90.50.206
"30/01/17, 19:56",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 19:56",File: Generics (генетични типове) .Lambda expressions в C# и C++. Паралелни конструктори в С++,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '1586'.,web,78.90.50.206
"30/01/17, 19:56",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 17:57",File: Конспект 2015-2016,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '3732'.,web,78.90.50.206
"30/01/17, 17:57",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 17:55",File: Конспект 2015-2016,File,Course module viewed,The user with id '5508' viewed the 'resource' activity with course module id '3732'.,web,78.90.50.206
"30/01/17, 17:55",Course: Програмни езици,System,Course viewed,The user with id '5508' viewed the course with id '49'.,web,78.90.50.206
"30/01/17, 17:39",File: Конспект 2015-2016,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '3732'.,web,77.70.26.167
"30/01/17, 17:39",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 17:38",File: Лекция 2,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '709'.,web,77.70.26.167
"30/01/17, 17:38",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 17:38",File: Лекция 1,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '708'.,web,77.70.26.167
"30/01/17, 17:29",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 17:29",Other,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '4369'.,web,77.70.26.167
"30/01/17, 17:29",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 17:29",File: Списък курсови задачи,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '1084'.,web,77.70.26.167
"30/01/17, 17:29",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 17:29",File: Примерна задача за изпит,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '905'.,web,77.70.26.167
"30/01/17, 17:29",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 17:28",Forum: Новинарски форум,Forum,Course module viewed,The user with id '5589' viewed the 'forum' activity with course module id '81'.,web,77.70.26.167
"30/01/17, 17:28",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 17:27",File: Списък курсови задачи,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1084'.,web,89.25.28.8
"30/01/17, 17:27",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 17:26",Other,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '4369'.,web,89.25.28.8
"30/01/17, 17:26",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 17:21",File: Лекция 1,File,Course module viewed,The user with id '5553' viewed the 'resource' activity with course module id '708'.,web,78.90.51.55
"30/01/17, 17:20",Course: Програмни езици,System,Course viewed,The user with id '5553' viewed the course with id '49'.,web,78.90.51.55
"30/01/17, 16:58",File: Конспект 2015-2016,File,Course module viewed,The user with id '5553' viewed the 'resource' activity with course module id '3732'.,web,78.90.51.55
"30/01/17, 16:58",Course: Програмни езици,System,Course viewed,The user with id '5553' viewed the course with id '49'.,web,78.90.51.55
"30/01/17, 16:57",Course: Програмни езици,System,Course viewed,The user with id '5553' viewed the course with id '49'.,web,78.90.51.55
"30/01/17, 16:32",File: Лекция 1,File,Course module viewed,The user with id '5553' viewed the 'resource' activity with course module id '708'.,web,78.90.51.55
"30/01/17, 16:32",Course: Програмни езици,System,Course viewed,The user with id '5553' viewed the course with id '49'.,web,78.90.51.55
"30/01/17, 16:07",File: Лекция  3,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '710'.,web,89.25.28.8
"30/01/17, 16:07",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 16:04",File: Лекция 2,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '709'.,web,89.25.28.8
"30/01/17, 16:04",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 16:02",File: Упражнение 1,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '731'.,web,89.25.28.8
"30/01/17, 16:02",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 16:02",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 16:01",File: Лекция 1,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '708'.,web,89.25.28.8
"30/01/17, 16:01",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 15:37",File: Списък курсови задачи,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1084'.,web,89.25.28.8
"30/01/17, 15:23",Course: Програмни езици,System,Course viewed,The user with id '5553' viewed the course with id '49'.,web,78.90.51.55
"30/01/17, 15:22",File: Лекция 1,File,Course module viewed,The user with id '5553' viewed the 'resource' activity with course module id '708'.,web,78.90.51.55
"30/01/17, 15:21",Course: Програмни езици,System,Course viewed,The user with id '5553' viewed the course with id '49'.,web,78.90.51.55
"30/01/17, 15:09",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 15:07",File: Упражнение 1,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '731'.,web,89.25.28.8
"30/01/17, 15:06",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 15:06",File: Упражнение 2,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '732'.,web,89.25.28.8
"30/01/17, 15:06",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 15:04",File: Упражнение 4,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '734'.,web,89.25.28.8
"30/01/17, 15:04",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 14:59",File: Конспект 2015-2016,File,Course module viewed,The user with id '5553' viewed the 'resource' activity with course module id '3732'.,web,78.90.51.55
"30/01/17, 14:59",Course: Програмни езици,System,Course viewed,The user with id '5553' viewed the course with id '49'.,web,78.90.51.55
"30/01/17, 14:39",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 14:39",File: Списък курсови задачи,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '1084'.,web,77.70.26.167
"30/01/17, 14:39",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 14:39",Other,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '4369'.,web,77.70.26.167
"30/01/17, 14:39",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 14:39",Forum: Новинарски форум,Forum,Course module viewed,The user with id '5589' viewed the 'forum' activity with course module id '81'.,web,77.70.26.167
"30/01/17, 14:39",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 14:38",File: Примерна задача за изпит,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '905'.,web,77.70.26.167
"30/01/17, 14:38",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 14:38",File: Конспект 2015-2016,File,Course module viewed,The user with id '5589' viewed the 'resource' activity with course module id '3732'.,web,77.70.26.167
"30/01/17, 14:38",Course: Програмни езици,System,Course viewed,The user with id '5589' viewed the course with id '49'.,web,77.70.26.167
"30/01/17, 13:46",File: Примерна задача за изпит,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '905'.,web,89.25.28.8
"30/01/17, 13:46",File: Проект- задача от лекция на 23.11.2016 г.,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '4332'.,web,89.25.28.8
"30/01/17, 13:46",File: Проект- задача от лекция на 23.11.2016 г.,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '4332'.,web,89.25.28.8
"30/01/17, 13:46",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 13:44",File: Конспект 2015-2016,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '3732'.,web,212.233.177.191
"30/01/17, 13:43",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:42",Forum: Новинарски форум,Forum,Course module viewed,The user with id '5523' viewed the 'forum' activity with course module id '81'.,web,212.233.177.191
"30/01/17, 13:42",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:42",File: Лекция 2,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '709'.,web,212.233.177.191
"30/01/17, 13:42",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:42",File: Примерна задача за изпит,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '905'.,web,212.233.177.191
"30/01/17, 13:42",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:35",File: Конспект 2015-2016,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '3732'.,web,212.233.177.191
"30/01/17, 13:35",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:35",File: Конспект 2013-2014,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '2497'.,web,212.233.177.191
"30/01/17, 13:35",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:34",File: Конспект 2014-2015,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '3227'.,web,212.233.177.191
"30/01/17, 13:34",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:33",File: Примерна задача за изпит,File,Course module viewed,The user with id '5620' viewed the 'resource' activity with course module id '905'.,web,78.90.52.249
"30/01/17, 13:33",Course: Програмни езици,System,Course viewed,The user with id '5620' viewed the course with id '49'.,web,78.90.52.249
"30/01/17, 13:32",Course: Програмни езици,System,Course viewed,The user with id '5662' viewed the course with id '49'.,web,87.116.71.231
"30/01/17, 13:22",File: Конспект 2015-2016,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '3732'.,web,212.233.177.191
"30/01/17, 13:22",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:22",File: Упражнение 2,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '732'.,web,212.233.177.191
"30/01/17, 13:22",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:21",File: Упражнение 1,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '731'.,web,212.233.177.191
"30/01/17, 13:21",File: Архив задачи,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '2850'.,web,212.233.177.191
"30/01/17, 13:21",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:21",File: Демонстрация от лекции,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '3615'.,web,212.233.177.191
"30/01/17, 13:21",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:21",File: Лекция 1,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '708'.,web,212.233.177.191
"30/01/17, 13:20",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:20",Other,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '4369'.,web,212.233.177.191
"30/01/17, 13:20",File: Проект- задача от лекция на 23.11.2016 г.,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '4332'.,web,212.233.177.191
"30/01/17, 13:20",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 13:19",File: Конспект 2015-2016,File,Course module viewed,The user with id '6404' viewed the 'resource' activity with course module id '3732'.,web,95.111.112.53
"30/01/17, 13:19",Course: Програмни езици,System,Course viewed,The user with id '6404' viewed the course with id '49'.,web,95.111.112.53
"30/01/17, 13:16",File: Списък курсови задачи,File,Course module viewed,The user with id '5523' viewed the 'resource' activity with course module id '1084'.,web,212.233.177.191
"30/01/17, 13:16",Course: Програмни езици,System,Course viewed,The user with id '5523' viewed the course with id '49'.,web,212.233.177.191
"30/01/17, 12:24",File: Конспект 2015-2016,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '3732'.,web,89.25.28.8
"30/01/17, 12:22",File: Лекция 7,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1588'.,web,89.25.28.8
"30/01/17, 12:22",File: Лекция 8,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1589'.,web,89.25.28.8
"30/01/17, 12:21",File: Лекция 9,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1590'.,web,89.25.28.8
"30/01/17, 12:21",File: Лекция 10,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1949'.,web,89.25.28.8
"30/01/17, 12:21",File: Generics (генетични типове) .Lambda expressions в C# и C++. Паралелни конструктори в С++,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1586'.,web,89.25.28.8
"30/01/17, 12:21",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 11:36",File: Лекция 7,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1588'.,web,89.25.28.8
"30/01/17, 11:35",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 11:35",File: Конспект 2015-2016,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '3732'.,web,89.25.28.8
"30/01/17, 11:35",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 11:35",File: Лекция 7,File,Course module viewed,The user with id '6391' viewed the 'resource' activity with course module id '1588'.,web,89.25.28.8
"30/01/17, 11:34",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"30/01/17, 09:58",File: Конспект 2015-2016,File,Course module viewed,The user with id '5491' viewed the 'resource' activity with course module id '3732'.,web,193.57.20.10
"30/01/17, 09:58",Course: Програмни езици,System,Course viewed,The user with id '5491' viewed the course with id '49'.,web,193.57.20.10
"30/01/17, 09:54",File: Конспект 2015-2016,File,Course module viewed,The user with id '5491' viewed the 'resource' activity with course module id '3732'.,web,193.57.20.10
"30/01/17, 09:54",Course: Програмни езици,System,Course viewed,The user with id '5491' viewed the course with id '49'.,web,193.57.20.10
"30/01/17, 02:29",Course: Програмни езици,System,Course viewed,The user with id '5511' viewed the course with id '49'.,web,130.204.171.237
